,0,1,2,3,4,5,6,7,8,9
0,978.5159816518169,1161.8191343347014,1272.4573565514515,1316.5790597953048,1152.0494821723053,798.8914634196683,5205.23515196586,1908.3281108398808,1166.7541833628923,1127.5934272246188
1,1514.237096789828,1524.5069347412793,1816.1219653879123,1566.6179716468714,1633.9573953507388,1969.3126888931774,1439.722213223854,1717.247225769246,2920.482830698789,2800.4973572438207
2,4703.029814576709,1467.5300352410356,4133.001139116336,1620.9225993254038,1780.1989062226608,1243.5959916988545,1380.1761968220683,1511.6166808991352,1529.408862780677,1499.7072909332378
3,-5.2609433337120315,-20.306399240965185,-20.306398372181874,-20.306399242080303,-5.365720782475179,-20.306399136016825,-5.365720775586826,-20.306398938689732,-20.30639926062333,-20.30639890629004
4,-20.30639883566015,-10.110395284921948,-10.20154407537977,-5.260943279389406,-10.201544166451248,-5.260943319473085,-20.30639931744111,-20.306397762550446,-10.20154427490748,-5.365720758316735
5,-5.3657207756313765,-5.3657206411986,-10.11039539262254,-20.306399143448942,-5.260943304742638,-10.201544213373914,-20.306399262921893,-5.365720659628256,-20.306399184570395,-10.11039545300348
6,1007.582897135577,1039.004519353021,1218.525216125375,1116.5482624629676,969.5886449640246,1499.4942917234189,1593.5636060914453,1162.2110865906968,834.150793645645,1008.8595013517192
7,4238.419272954752,8675.27837277313,2563.2630123457616,4340.911775786845,3234.0714031497237,7138.110896140783,4146.003629745402,2888.4723410566926,6974.90950689559,2946.0912707656353
8,3363.0551095009196,2486.0805746793794,3208.446573013166,3759.867635708268,3570.146307577151,4859.805797869751,3486.9791720205803,2786.461152678701,3332.393236979623,3282.486185956324
9,-5.260943327247054,-20.306398799452886,-20.306398957935503,-20.306398834694853,-20.306399293699894,-20.306399332829326,-10.201544237481086,-5.365720777466352,-20.306397624095705,-5.36572077261129
10,-5.260943226385746,-10.20154415687804,-5.365720764961822,-10.201544258378284,-20.306398548878487,-20.30639885531262,-20.306398559387866,-10.110395421966468,-20.306398065966388,-10.201543797081309
11,-20.306399253231444,-5.945029869503102,-5.260942505285931,-5.260942828612942,-5.365720591596341,-20.306397936511946,-5.365720507203222,-5.365720492657351,-10.201542674688762,-5.2609432336587005
12,1085.76483822486,1000.274968676764,1176.7286548096922,928.0123094549735,1030.3176280982645,1186.983851626594,943.1105729705595,4032.010938527096,953.9046349699083,1552.8555323733174
13,2763.2717704666434,3408.4817982100467,3248.8891154421995,2674.666913893461,6886.4651828659,5925.492661842829,2654.8275161998044,2845.908933586632,2999.2681373483647,2994.6079609710177
14,6390.012029783711,2776.3267810266857,4113.677054558951,2784.6388727195167,3422.1756295861333,7839.455920586608,2643.8300539840216,3438.9901638175634,2815.2745487445586,3104.1922827877547
15,-20.3063989896958,-20.30639922517249,-20.306399213628012,-5.365720778244914,-5.365720789199352,-20.30639935594294,-5.365720786910271,-20.306399303819273,-5.3657207162811735,-5.260943306786367
16,-20.30639899286487,-20.30639775057868,-20.306398201888786,-10.110395438826,-5.365720407046621,-20.306398803484296,-10.201544182123435,-5.260943317275091,-20.306399189072255,-5.365720744655124
17,-20.30639898791776,-5.365720652583809,-20.30639431812675,-10.201543993580787,-5.365720136248468,-5.260942903866836,-5.36571987421848,-10.110395188283473,-20.306391426023538,-10.110393895345823
18,840.2313979263414,983.1626956715527,1136.4080578091487,1062.7112998879218,1089.116923070011,1124.3876797881207,1129.1508531339418,1393.0159272972626,1061.273737098361,1145.4523469827138
19,8971.498387498907,15307.9760272754,13163.093862591475,15572.392829773255,14518.654281144542,14303.424511125117,12315.542368367363,14495.120135117195,13152.440445065498,14446.850661777557
20,13052.521440423589,9736.631180197135,9837.592573880795,9723.028537479186,16740.08052406533,15444.476768532548,11535.502925084917,12379.475445095093,8337.756063050816,14203.912792099462
21,-5.365720785112809,-5.365720773477515,-10.201544180786435,-20.306399178161847,-20.306399299876254,-10.201544207733074,-5.365720787537368,-5.3657207753611225,-10.201544225810178,-5.2609433363116285
22,-20.306393968295108,-5.365720719925551,-20.30639593720457,-20.30639700170256,-20.30639891996189,-10.110395343021759,-20.306398086859456,-10.201543784970463,-10.201543996856511,-10.201544058730674
23,-10.110337317043307,-20.30632525333509,-5.36571928331257,-5.260935461927624,-20.306373057781038,-10.201533206707731,-5.260941009145244,-10.201528365001547,-5.260939866737076,-20.30631182464259
24,337.38772948991095,368.6263539128113,393.8907859548672,714.7647059508803,545.6174494733958,393.4004330890637,723.9608369460923,587.3645202104295,604.4884181491597,621.8065805890405
25,612.0953367476054,518.4576854293887,492.87651967660435,611.2494749465815,766.3874767633127,497.23002893484136,688.491404922524,397.5202709927043,418.5906037278873,496.9375687517073
26,612.7243031935333,660.307986805673,661.851445650774,488.2272098560519,418.0795375547973,770.4662214006937,611.9973362699546,508.65160568386756,696.4987024787423,509.87168680170794
27,-20.30639916125436,-20.306398267160354,-5.365720779309985,-5.2609432563732526,-5.260943332482251,-10.201544196764193,-5.260943224686792,-5.365720682594275,-5.2609432893890595,-5.365720685007807
28,-10.110395440287364,-20.3063991971719,-5.365720773834963,-20.306398572159953,-5.260943316223844,-20.306399127042223,-10.201543481156005,-20.306398947769512,-10.201544098101083,-10.201544017304805
29,-10.110394803910953,-20.306398926925773,-10.201543439252582,-5.365720510458554,-5.260942925326376,-10.11039448153652,-10.201543307732283,-5.365720629959205,-10.11039466772509,-10.11039453969852
30,533.8346774430397,361.6368629801264,468.0088151812413,471.68475966968805,662.2897945518159,585.0914783036876,481.6401132265187,427.29110512788196,683.3855089295853,447.9635253971728
31,820.1086484633655,693.1309194299572,969.8402548535325,927.7683615991557,859.9420000364629,4552.29465067875,830.2923999279869,827.9647836029526,859.5611760326094,1272.2227378274886
32,5033.888684224549,963.5903819053283,848.2350342936409,5312.011696702757,917.262261450902,708.036041540045,785.3642062162752,786.6797184860695,855.7008915496074,1416.8135794530656
33,-5.260943199632557,-20.30639929024124,-20.306398993801647,-20.306398828160063,-5.260943319783241,-10.201544163268512,-20.306398951287342,-5.260943280244993,-10.20154415830313,-10.201541018085518
34,-10.201543628993116,-5.365720676799318,-10.201543092420824,-5.260943261296125,-5.365720581404835,-20.306399225087702,-20.306398826727428,-10.201544019463876,-20.306398232609077,-20.306398110134133
35,-20.306385571754188,-10.201544074791858,-10.110391794406825,-20.30639170690354,-20.306379037313484,-10.201536534998368,-10.201540468666948,-20.306386831078765,-5.365719725559875,-5.365719720219798
36,659.7985272218273,474.0206912477694,501.908076557877,452.612719874482,382.99961018396016,509.71567193355037,616.5913304774174,408.4231082237172,493.07810518895093,505.07037880228665
37,3596.7295349511724,682.310942878404,1096.324343972384,833.884094380555,953.5456515268983,772.1811604585292,720.60993981566,935.153560913145,691.7469505714195,723.5346004802824
38,925.5169691492603,5152.625284115101,897.9432239658639,797.0308561330063,666.0789201117051,788.3751333315527,577.6830812672284,743.1647738349335,967.6372095305733,607.638979487833
39,-5.365720776766667,-5.365720775946698,-20.306398569314833,-5.365720690613623,-10.201543903819333,-5.365720742807321,-10.110395060063198,-5.26094332338157,-5.260943278175361,-5.365720687110555
