Function,Times,combination163,combination199,combination198,combination23,combination22,combination59,combination95,combination146,combination164,combination162,combination145,combination182,combination144,combination180,combination181,combination5,combination41,combination21,combination110,combination128
F2,Times1,29.66410519716254,158.5888034836302,117.7273587369196,0.0059271291516342,0.003475095392605,0.0022037086611535,0.0026772903679737,3.10834415028181,160.3351297222823,56.26566753638391,25.62222399663503,60.7621304236192,41.81114770788567,145.10543843068,82.56952453037242,0.0023599823681604,0.003078069021206,0.0035364155939686,83.26643349372651,70.20589464838217
F2,Times2,133.0354349665895,43.9635467300129,106.4098172936577,0.003792784152632,0.0034226274652152,0.0027910173349787,0.0016658538570975,14.29598331181861,76.22750317991017,208.4450599683991,13.87329092142743,27.7791774235704,270.6048781205376,126.2747678799697,65.4682019777307,0.0019433999421954,0.0036701222022645,0.0030454936799859,17.95681143049883,116.6558466265372
F2,Times3,103.1263050017759,159.3162296100244,122.1553364222464,0.0048842511054069,0.0026284185067128,0.0024284668218826,0.0029533683977529,41.58135978397681,54.44074839715484,256.32509259659,57.22469869115363,19.55198677400408,218.8267088327269,138.0736490485897,81.69715198995402,0.0027688787399307,0.0014010528912537,0.0048486356221333,72.258316447666,63.64815671785988
F2,Times4,45.02815878546986,130.5524669991782,127.4296759520963,0.0032075853593493,0.0034808329126799,0.0031055358022704,0.0006821952005378,50.44711150357404,63.107468894028,43.33225813213414,126.4421865212187,22.37630097773164,104.3350161897505,171.4239890247025,89.82851796208446,0.0037125234824353,0.0021101639837015,0.0043054064493722,13.33120877491089,24.06975656509979
F2,Times5,52.12638258576084,97.48973159464386,179.1742348057704,0.0033209932458918,0.0044239750974068,0.00207246828842,0.0030260953100321,9.93344440283868,66.44959094560107,104.6823931835223,0.0027014381772816,23.12943770317653,86.60660254398991,112.3614674177314,88.39003172101276,0.003211022173053,0.0012733594175238,0.0063384946818648,6.168215629575618,59.18928782664131
F2,Times6,51.06134643111676,110.7065939906672,140.5592386751179,0.006946694564493,0.005900461373137,0.0013549089233253,0.0016245447709877,23.61591466056421,34.97828187095104,137.4422261715219,68.35150895486356,48.04389430839971,157.4608758572147,89.00886458452403,76.8452728097478,0.0028400117099218,0.0030509465236805,0.0042799262318349,79.23381535339111,101.2554628322219
F2,Times7,25.7923896166759,75.0363510484557,198.7367641767477,0.0032386828122612,0.0042144044797508,0.0031181447183199,0.0025506883138979,66.0064093605815,169.4562083693624,145.7991093582469,41.79640356440959,56.58453937836475,36.64643973506033,116.0272258379494,98.70079173764644,0.0034593074272285,0.0012156554603181,0.0075790265342367,0.002471054202969,92.54309342471171
F2,Times8,123.6743806047139,46.67401788352148,157.2993795234933,0.0037658666327104,0.0035758813780412,0.0025893451401312,0.0020186055960234,0.0370582950207214,42.06147556657837,123.9235850604743,174.7418606244472,50.5423590239027,99.7724922330694,48.00410097395881,138.0230113922241,0.0026811046952329,0.0025443238320829,0.0039533444325047,69.98636730324158,34.05732939364775
F2,Times9,81.4076134812814,80.22105262646241,70.75626717170091,0.0044517572750576,0.0020032681167838,0.0016294526857809,0.0023247829486889,0.0021081224293146,37.90636903035028,166.0395570288109,189.4089789147748,127.556163811471,151.6345230973685,178.52539634264,146.2878631970759,0.0042085993537035,0.001996451901185,0.0067259759415728,27.69167242490141,141.1234724058843
F2,Times10,100.0863436844792,133.0909229990196,164.3946117203147,0.0036360543517308,0.0044098820769945,0.0021722296865986,0.0017296825903434,26.73376182186395,0.0009477488014711,184.2526649951852,19.36773718642939,88.5072682968651,268.6808857307004,213.5949359137071,45.43630044004674,0.0020904968506632,0.0026487593535707,0.0042352256179091,29.42677924672913,138.1113808939834
F4,Times1,19.46012008837686,8.78436951643533,21.76502926199812,10.80264497619931,12.0002653080382,3.633473236401827,10.963290426873,16.85030497186699,13.69388753298054,17.60114561981581,18.51143351926444,19.29859727200351,25.18962585548775,16.82646954689264,21.09954202025536,7.884991771053235,0.0594227870595544,11.82830137761055,23.4536366974769,11.78139333376093
F4,Times2,19.33289058325027,13.81034218910507,19.51820265145214,4.414537081992918,6.626129167457991,5.457409353812523,5.149956624707159,10.77468257238437,12.05173333570425,20.56514655568623,20.86090545063811,14.10630609960146,20.84595438018859,20.96546873629168,19.18236271174246,9.775308074030155,0.0322058494485366,11.06304109842601,19.63762536911289,16.71576234189945
F4,Times3,15.62376216137119,13.65490788061196,13.93245881039976,5.619023770059818,5.489662531465677,6.543446424439511,6.041350431448068,19.67184827777843,12.69575106824672,17.65765124889309,20.08217429263111,17.92523207336537,15.2820908421508,17.27719237868628,17.28313826254884,2.48237214486599,3.433575377480438,9.532217842334989,16.53595866740511,12.54598433281464
F4,Times4,12.04931521421241,17.17188063980427,16.32451414383892,7.623024891295874,9.486347166216936,7.446692485737633,5.118901215241286,23.07935452042137,16.32190238950487,18.02974703562079,15.99374902045803,16.14899763424619,17.85739483677228,17.01760462185567,21.33505031925019,5.311072921207635,1.331377891295904,10.74431824932482,22.17195531073715,15.38830080727909
F4,Times5,19.76180242919716,13.15125385327121,24.13046276553806,8.679854970550535,7.947608707057615,4.735110893690623,5.939306892433468,18.3975380570982,13.7789705744614,17.42336494781623,20.55157439457425,17.82035769269044,20.6771808622252,15.21177875846676,21.67530712817815,10.96275007614789,0.1019397082211724,7.89420147469898,25.92709008619332,20.51953790400863
F4,Times6,16.29808254457958,11.22142193951298,16.55314699958887,13.17833368636773,14.56114390354882,7.394171098930538,5.45925330311833,18.54241071089887,18.82840587857009,23.23746386259089,16.85565013046147,16.94538591155726,24.53101830420022,20.79141587898278,13.63431790028622,4.311336136124595,0.6049611093909666,12.8607859566288,18.53187656262268,19.37615896794073
F4,Times7,16.7331582338495,11.45592098346455,16.80634146651801,6.587153894954715,13.92629182966607,5.033773885325994,8.28517647348852,17.66777264321189,13.45059576880891,22.33685531612213,25.81637434424938,14.8890943624026,16.75616802723176,16.25259746658856,12.93169435893094,5.314008338627779,0.497350034715679,9.930288725188378,19.38692646865177,21.37534693564301
F4,Times8,14.07695217452648,16.87983713231978,18.6047260086785,13.34550363527381,2.56625922369798,7.488702870561159,5.485270955710234,25.30042910664315,13.4754993076778,18.31156212682439,22.52846466398576,18.19310459320486,17.4778155095457,19.6188709866363,18.05830285929062,12.16440398206178,2.676064666768089,12.87237872984258,15.52956131408574,15.28728523604763
F4,Times9,21.15971634561906,12.63637965058373,19.33837090591129,10.07998291997833,4.667719157973788,5.588657761069744,2.858537319409631,18.08206532903897,17.09681551999556,16.03555739067524,19.61056792168147,14.60438484146824,21.35318267991575,16.97007638707233,17.20309101226908,8.740838724609766,0.1531311265199491,15.34599722612804,17.88731743691486,17.65746008180049
F4,Times10,17.73321362174298,18.33116393532217,15.60060280414679,4.570884288009379,6.343212685201629,4.1361796148278,6.598463471376028,19.12372121742992,14.85993166158471,24.8262158579365,21.58430199723166,11.74924602200985,23.73207857961119,18.46877690454248,19.15042544905227,3.803362819989377,4.284794874651837,10.38400422353101,16.77567497279541,14.06150649015284
F5,Times1,43.07897769435607,45.17980867098473,45.85949250759658,92.87934295691784,47.02622223782225,45.54722463454394,46.24299679987354,41.21292232550784,42.45680433869418,48.89483124803647,43.81411197347165,44.5892892364746,42.65370080160466,45.30354099724595,44.91599866170159,46.79582936701722,46.74348101980867,100.8928195310997,39.53805308946306,41.08315806569006
F5,Times2,43.31222310061077,45.4425937942493,46.02930934677185,46.86601938658039,100.7143971805817,46.14918688153973,30.49242692050507,41.70820412742219,42.10913374272018,43.97840501765246,42.15646883960122,44.4877939387831,42.92182098605498,45.36683911949483,44.86273192997827,159.0585136081267,103.1162532558963,46.91348168612868,39.84273394795807,41.114788664943
F5,Times3,49.13677575064528,45.28243267207399,45.67896008911676,30.44794857955498,45.63206625225087,45.44661291800865,45.55812993016621,41.17107922465581,41.91739127468306,45.04502135313632,42.13138061532847,44.60963265854396,42.566443772021,45.07724644620697,44.70631680410668,44.73699266030319,46.53575246228554,46.52930803243417,39.69120105670554,40.91671388381303
F5,Times4,47.95972550121258,45.49382913944272,45.63953682232901,146.1496558595102,40.08889750449065,41.97096648709338,46.53823617241457,41.34686229817939,43.36024716751972,44.36205383313224,43.70010976825996,44.28051743389156,43.14946917612977,45.33456545467022,44.95217413438985,46.90414516864251,46.67917353859583,46.98277836821639,40.00379985020547,49.20132297718413
F5,Times5,43.25404030963544,45.42066706975822,45.90691461386659,98.05363296806765,171.3547112069858,46.58787262344413,86.89748143577285,40.95008369773662,41.5816712729397,44.07715635829282,42.4161724162412,44.18279888094001,42.59959697817408,45.75311104971527,45.05401722536539,100.2736290524993,151.1971851641379,94.28977507756436,47.79299054333509,40.76888129935344
F5,Times6,43.15929348433288,45.11674799066737,45.91221861719371,46.88160941685501,47.03530096123733,100.4895108187863,46.47488114821508,42.09616470435909,42.26842263675216,44.0297590427305,49.19279174333386,44.52718943612303,47.19766734648231,45.15690115331889,45.04107859802534,45.94326231074005,46.53413416121744,46.95801597683643,40.38935068779225,40.32646673169291
F5,Times7,43.28073043440833,45.23670655530232,45.65020147229156,46.89042259159632,46.97291223666355,156.3255644657732,46.22009661425995,41.24021877675771,42.05038787809745,48.34282123659554,41.91078089377609,44.37226242979718,43.00142246757226,45.31961711905497,44.78491516157555,46.47225123602678,46.58492274509285,48.17779975714819,39.70448051697107,40.83809316698569
F5,Times8,49.20155693488775,45.45091577190535,45.77016581037512,46.90168600767436,101.8438517278066,173.9902461206538,92.9470999742581,40.98347668976031,42.05623060396022,43.91324152049579,42.0192215514411,44.47401879763949,43.38522628114676,45.34453310931467,44.74251137821551,98.40053234997949,42.75576528742713,47.00159682012484,39.31724023457454,42.12715952125124
F5,Times9,43.18386452058005,45.29477133314663,45.63019205647435,46.73419203588619,100.2166288038865,45.1485221808013,46.48144969283261,41.11402497838075,42.25565527700127,44.01632434760149,42.09069731493165,44.51864212935561,42.83497080896903,45.30580966267311,44.84473390522376,46.86489918019986,44.65744198518505,95.32857110134832,39.68191378207975,41.01714946086357
