Function,,590,593,579,588,589,591,576,587,569,558,592,572,594,542,570,562,575,573,552,555
F1,Max,2.6478E+05,2.5920E+05,2.3998E+05,3.0770E+05,2.3820E+05,2.5401E+05,1.8694E+05,3.0518E+05,2.2737E+05,2.1521E+05,2.8557E+05,2.1421E+05,3.2498E+05,2.8975E+05,1.8877E+05,1.7047E+05,2.4268E+05,2.3097E+05,1.8323E+05,2.2459E+05
F1,Mean,2.3629E+05,2.3235E+05,1.7799E+05,2.2672E+05,2.0953E+05,2.1838E+05,1.6149E+05,2.4665E+05,1.9739E+05,1.5837E+05,2.2357E+05,1.8831E+05,2.5027E+05,2.0189E+05,1.6529E+05,1.4278E+05,1.9181E+05,1.8009E+05,1.5480E+05,1.6485E+05
F1,Min,1.9574E+05,1.7437E+05,1.4071E+05,1.8747E+05,1.8897E+05,1.8970E+05,1.1702E+05,2.0552E+05,1.6214E+05,1.2796E+05,1.8349E+05,1.6552E+05,1.9222E+05,1.5302E+05,1.2818E+05,1.2402E+05,1.4628E+05,1.4842E+05,1.2540E+05,1.2627E+05
F1,Std,1.8241E+04,3.0418E+04,2.8305E+04,3.5068E+04,1.4678E+04,1.9595E+04,2.1192E+04,3.3140E+04,2.0973E+04,2.5749E+04,3.2444E+04,1.4784E+04,3.8419E+04,4.3096E+04,1.9069E+04,1.5502E+04,2.5759E+04,2.3419E+04,1.8559E+04,3.2121E+04
F2,Max,1.7195E+06,1.8323E+06,1.2617E+06,1.6451E+06,1.8165E+06,1.7427E+06,1.3036E+06,1.8379E+06,1.1731E+06,1.3048E+06,1.7116E+06,1.1913E+06,1.7328E+06,1.5816E+06,1.1748E+06,1.2835E+06,1.2701E+06,1.2753E+06,1.5544E+06,1.3502E+06
F2,Mean,1.5244E+06,1.5248E+06,1.0524E+06,1.3882E+06,1.3713E+06,1.4334E+06,1.0783E+06,1.4436E+06,1.0657E+06,1.0643E+06,1.4051E+06,1.0155E+06,1.4332E+06,1.1917E+06,1.0394E+06,1.0281E+06,1.0812E+06,1.0504E+06,1.0929E+06,1.0267E+06
F2,Min,1.3423E+06,1.1717E+06,7.3673E+05,1.2387E+06,8.0120E+05,1.0353E+06,8.5264E+05,1.1778E+06,7.9832E+05,7.9526E+05,1.1486E+06,7.8902E+05,1.1615E+06,9.8086E+05,8.9238E+05,8.9459E+05,7.4372E+05,7.8158E+05,8.7405E+05,5.9665E+05
F2,Std,1.3180E+05,2.7011E+05,1.4243E+05,1.3455E+05,3.1185E+05,2.4225E+05,1.5225E+05,2.1488E+05,1.1803E+05,1.7465E+05,1.9870E+05,1.4038E+05,2.1516E+05,1.7415E+05,9.2040E+04,1.2930E+05,1.6079E+05,1.6757E+05,1.9775E+05,2.1189E+05
F3,Max,2.4436E+06,1.7582E+06,1.2113E+06,2.0895E+06,1.8847E+06,1.6494E+06,1.1393E+06,1.6310E+06,1.4255E+06,1.2280E+06,1.9537E+06,1.2085E+06,2.1956E+06,1.4063E+06,1.2809E+06,1.2952E+06,1.2985E+06,1.1819E+06,1.2819E+06,1.1752E+06
F3,Mean,1.5748E+06,1.4791E+06,1.0384E+06,1.4838E+06,1.3347E+06,1.3624E+06,1.0214E+06,1.4120E+06,1.0495E+06,9.6066E+05,1.5270E+06,1.0734E+06,1.4445E+06,1.2172E+06,1.0686E+06,9.9759E+05,1.0652E+06,1.0640E+06,1.0568E+06,9.9348E+05
F3,Min,1.1983E+06,1.1798E+06,8.8419E+05,1.0612E+06,1.1436E+06,1.1122E+06,8.1657E+05,1.1831E+06,8.5422E+05,7.5347E+05,9.5763E+05,9.0793E+05,1.0750E+06,1.0897E+06,8.3872E+05,8.4642E+05,9.2427E+05,8.9966E+05,7.7840E+05,8.6533E+05
F3,Std,3.6336E+05,1.7930E+05,1.0692E+05,2.9839E+05,2.2005E+05,1.8463E+05,1.0336E+05,1.4130E+05,1.8354E+05,1.3010E+05,2.8343E+05,1.0207E+05,3.1893E+05,9.6214E+04,1.3540E+05,1.3497E+05,1.1429E+05,1.1012E+05,1.7069E+05,9.8390E+04
F4,Max,1.7885E+06,1.8949E+06,1.1704E+06,1.5226E+06,1.7682E+06,1.4866E+06,1.1397E+06,1.6737E+06,1.2909E+06,1.1585E+06,1.6870E+06,1.2987E+06,1.3966E+06,1.6153E+06,1.3539E+06,1.2957E+06,1.2849E+06,1.2222E+06,1.3881E+06,1.2360E+06
F4,Mean,1.2724E+06,1.3452E+06,1.0255E+06,1.3113E+06,1.2701E+06,1.2222E+06,9.9023E+05,1.3457E+06,1.0238E+06,9.3756E+05,1.3470E+06,9.8704E+05,1.1834E+06,1.3278E+06,1.0910E+06,1.0094E+06,1.0272E+06,9.8424E+05,9.7666E+05,9.3786E+05
F4,Min,9.4724E+05,1.1641E+06,8.2162E+05,1.1011E+06,9.9606E+05,8.3861E+05,8.2044E+05,1.1153E+06,8.0838E+05,7.4912E+05,1.1548E+06,7.8202E+05,9.5352E+05,1.0665E+06,8.1165E+05,6.9050E+05,8.0957E+05,8.0085E+05,7.4146E+05,7.6184E+05
F4,Std,2.4633E+05,2.1034E+05,1.2982E+05,1.3741E+05,2.3292E+05,1.8836E+05,1.0592E+05,1.4803E+05,1.3970E+05,1.2559E+05,1.6207E+05,1.5123E+05,1.5755E+05,1.8175E+05,1.7341E+05,1.6909E+05,1.5584E+05,1.4946E+05,2.0225E+05,1.4410E+05
F5,Max,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0002E+06,3.0001E+06,3.0001E+06
F5,Mean,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0002E+06,3.0001E+06,3.0001E+06
F5,Min,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0001E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0002E+06,3.0001E+06,3.0002E+06,3.0002E+06,3.0001E+06,3.0001E+06
F5,Std,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
F6,Max,2.6804E+05,2.6826E+05,1.9649E+05,2.3885E+05,2.3650E+05,2.6019E+05,2.1586E+05,3.0787E+05,2.2634E+05,1.7571E+05,2.5440E+05,2.0099E+05,2.7386E+05,2.3296E+05,1.9787E+05,1.9412E+05,2.2498E+05,2.2174E+05,1.8813E+05,1.9658E+05
F6,Mean,2.3537E+05,2.2750E+05,1.7010E+05,2.0143E+05,1.9725E+05,2.2221E+05,1.7495E+05,2.3514E+05,1.9034E+05,1.5119E+05,2.2917E+05,1.7862E+05,2.2712E+05,2.0165E+05,1.6137E+05,1.4414E+05,1.9047E+05,1.7891E+05,1.4881E+05,1.6716E+05
F6,Min,2.1066E+05,1.8351E+05,1.5560E+05,1.4934E+05,1.5802E+05,1.7822E+05,1.4114E+05,1.7750E+05,1.6464E+05,1.2488E+05,1.9188E+05,1.6163E+05,1.8514E+05,1.6258E+05,1.3241E+05,1.0932E+05,1.6471E+05,1.5379E+05,1.0632E+05,1.3214E+05
F6,Std,2.1008E+04,2.4364E+04,1.1101E+04,3.3930E+04,2.4765E+04,2.8584E+04,2.0429E+04,4.9815E+04,1.8493E+04,1.7198E+04,1.9982E+04,1.3501E+04,3.3243E+04,2.0164E+04,2.4114E+04,2.4282E+04,1.8309E+04,2.1938E+04,2.6943E+04,2.0232E+04
F7,Max,7.1140E+03,7.8820E+03,2.0040E+05,7.1200E+03,5.1010E+03,7.9180E+03,9.0980E+03,1.1365E+04,1.9100E+04,2.8825E+04,1.1602E+04,2.4326E+04,5.8360E+03,2.7731E+04,1.2068E+04,5.9830E+03,1.3529E+04,8.9690E+03,1.0912E+04,7.7380E+03
F7,Mean,6.5290E+03,6.4048E+03,2.6758E+04,5.1394E+03,4.2991E+03,5.2027E+03,7.2749E+03,6.6820E+03,9.3728E+03,7.6048E+03,4.8829E+03,1.1316E+04,5.1688E+03,1.4655E+04,7.8236E+03,4.8364E+03,9.8105E+03,7.2479E+03,6.1762E+03,5.5564E+03
F7,Min,5.8090E+03,5.4760E+03,6.2810E+03,4.0090E+03,3.7450E+03,4.1530E+03,6.1340E+03,5.4460E+03,7.2980E+03,4.1050E+03,3.6370E+03,8.3720E+03,4.1830E+03,8.9540E+03,5.8610E+03,4.1200E+03,7.7330E+03,5.8400E+03,3.6580E+03,4.4710E+03
