500,0.5,0.1,50,5.0,2.0,
500,0.5,0.1,50,5.0,5.0,
500,0.5,0.1,100,0.5,0.5,
500,0.5,0.1,100,0.5,1.0,
500,0.5,0.1,100,0.5,2.0,
500,0.5,0.1,100,0.5,5.0,
500,0.5,0.1,100,1.0,0.5,
500,0.5,0.1,100,1.0,1.0,
500,0.5,0.1,100,1.0,2.0,
500,0.5,0.1,100,1.0,5.0,
500,0.5,0.1,100,2.0,0.5,
500,0.5,0.1,100,2.0,1.0,
500,0.5,0.1,100,2.0,2.0,
500,0.5,0.1,100,2.0,5.0,
500,0.5,0.1,100,5.0,0.5,
500,0.5,0.1,100,5.0,1.0,
500,0.5,0.1,100,5.0,2.0,
500,0.5,0.1,100,5.0,5.0,
500,0.5,0.1,150,0.5,0.5,
500,0.5,0.1,150,0.5,1.0,
500,0.5,0.1,150,0.5,2.0,
500,0.5,0.1,150,0.5,5.0,
500,0.5,0.1,150,1.0,0.5,
500,0.5,0.1,150,1.0,1.0,
500,0.5,0.1,150,1.0,2.0,
500,0.5,0.1,150,1.0,5.0,
500,0.5,0.1,150,2.0,0.5,
500,0.5,0.1,150,2.0,1.0,
500,0.5,0.1,150,2.0,2.0,
500,0.5,0.1,150,2.0,5.0,
500,0.5,0.1,150,5.0,0.5,
500,0.5,0.1,150,5.0,1.0,
500,0.5,0.1,150,5.0,2.0,
500,0.5,0.1,150,5.0,5.0,
500,0.5,0.5,50,0.5,0.5,
500,0.5,0.5,50,0.5,1.0,
500,0.5,0.5,50,0.5,2.0,
500,0.5,0.5,50,0.5,5.0,
500,0.5,0.5,50,1.0,0.5,
500,0.5,0.5,50,1.0,1.0,
500,0.5,0.5,50,1.0,2.0,
500,0.5,0.5,50,1.0,5.0,
500,0.5,0.5,50,2.0,0.5,
500,0.5,0.5,50,2.0,1.0,
500,0.5,0.5,50,2.0,2.0,
500,0.5,0.5,50,2.0,5.0,
500,0.5,0.5,50,5.0,0.5,
500,0.5,0.5,50,5.0,1.0,
500,0.5,0.5,50,5.0,2.0,
500,0.5,0.5,50,5.0,5.0,
500,0.5,0.5,100,0.5,0.5,
500,0.5,0.5,100,0.5,1.0,
500,0.5,0.5,100,0.5,2.0,
500,0.5,0.5,100,0.5,5.0,
500,0.5,0.5,100,1.0,0.5,
500,0.5,0.5,100,1.0,1.0,
500,0.5,0.5,100,1.0,2.0,
500,0.5,0.5,100,1.0,5.0,
500,0.5,0.5,100,2.0,0.5,
500,0.5,0.5,100,2.0,1.0,
500,0.5,0.5,100,2.0,2.0,
500,0.5,0.5,100,2.0,5.0,
500,0.5,0.5,100,5.0,0.5,
500,0.5,0.5,100,5.0,1.0,
500,0.5,0.5,100,5.0,2.0,
500,0.5,0.5,100,5.0,5.0,
500,0.5,0.5,150,0.5,0.5,
500,0.5,0.5,150,0.5,1.0,
500,0.5,0.5,150,0.5,2.0,
500,0.5,0.5,150,0.5,5.0,
500,0.5,0.5,150,1.0,0.5,
500,0.5,0.5,150,1.0,1.0,
500,0.5,0.5,150,1.0,2.0,
500,0.5,0.5,150,1.0,5.0,
500,0.5,0.5,150,2.0,0.5,
500,0.5,0.5,150,2.0,1.0,
500,0.5,0.5,150,2.0,2.0,
500,0.5,0.5,150,2.0,5.0,
500,0.5,0.5,150,5.0,0.5,
500,0.5,0.5,150,5.0,1.0,
500,0.5,0.5,150,5.0,2.0,
500,0.5,0.5,150,5.0,5.0,
500,0.5,1.0,50,0.5,0.5,
500,0.5,1.0,50,0.5,1.0,
500,0.5,1.0,50,0.5,2.0,
500,0.5,1.0,50,0.5,5.0,
500,0.5,1.0,50,1.0,0.5,
500,0.5,1.0,50,1.0,1.0,
500,0.5,1.0,50,1.0,2.0,
500,0.5,1.0,50,1.0,5.0,
500,0.5,1.0,50,2.0,0.5,
500,0.5,1.0,50,2.0,1.0,
500,0.5,1.0,50,2.0,2.0,
500,0.5,1.0,50,2.0,5.0,
500,0.5,1.0,50,5.0,0.5,
500,0.5,1.0,50,5.0,1.0,
500,0.5,1.0,50,5.0,2.0,
500,0.5,1.0,50,5.0,5.0,
500,0.5,1.0,100,0.5,0.5,
500,0.5,1.0,100,0.5,1.0,
500,0.5,1.0,100,0.5,2.0,
500,0.5,1.0,100,0.5,5.0,
500,0.5,1.0,100,1.0,0.5,
500,0.5,1.0,100,1.0,1.0,
500,0.5,1.0,100,1.0,2.0,
500,0.5,1.0,100,1.0,5.0,
500,0.5,1.0,100,2.0,0.5,
500,0.5,1.0,100,2.0,1.0,
500,0.5,1.0,100,2.0,2.0,
500,0.5,1.0,100,2.0,5.0,
500,0.5,1.0,100,5.0,0.5,
500,0.5,1.0,100,5.0,1.0,
500,0.5,1.0,100,5.0,2.0,
500,0.5,1.0,100,5.0,5.0,
500,0.5,1.0,150,0.5,0.5,
500,0.5,1.0,150,0.5,1.0,
500,0.5,1.0,150,0.5,2.0,
500,0.5,1.0,150,0.5,5.0,
500,0.5,1.0,150,1.0,0.5,
500,0.5,1.0,150,1.0,1.0,
500,0.5,1.0,150,1.0,2.0,
500,0.5,1.0,150,1.0,5.0,
500,0.5,1.0,150,2.0,0.5,
500,0.5,1.0,150,2.0,1.0,
500,0.5,1.0,150,2.0,2.0,
500,0.5,1.0,150,2.0,5.0,
500,0.5,1.0,150,5.0,0.5,
500,0.5,1.0,150,5.0,1.0,
500,0.5,1.0,150,5.0,2.0,
500,0.5,1.0,150,5.0,5.0,
500,0.5,2.0,50,0.5,0.5,
500,0.5,2.0,50,0.5,1.0,
500,0.5,2.0,50,0.5,2.0,
500,0.5,2.0,50,0.5,5.0,
500,0.5,2.0,50,1.0,0.5,
500,0.5,2.0,50,1.0,1.0,
500,0.5,2.0,50,1.0,2.0,
500,0.5,2.0,50,1.0,5.0,
500,0.5,2.0,50,2.0,0.5,
500,0.5,2.0,50,2.0,1.0,
500,0.5,2.0,50,2.0,2.0,
500,0.5,2.0,50,2.0,5.0,
500,0.5,2.0,50,5.0,0.5,
500,0.5,2.0,50,5.0,1.0,
500,0.5,2.0,50,5.0,2.0,
500,0.5,2.0,50,5.0,5.0,
500,0.5,2.0,100,0.5,0.5,
500,0.5,2.0,100,0.5,1.0,
500,0.5,2.0,100,0.5,2.0,
500,0.5,2.0,100,0.5,5.0,
500,0.5,2.0,100,1.0,0.5,
500,0.5,2.0,100,1.0,1.0,
500,0.5,2.0,100,1.0,2.0,
500,0.5,2.0,100,1.0,5.0,
500,0.5,2.0,100,2.0,0.5,
500,0.5,2.0,100,2.0,1.0,
500,0.5,2.0,100,2.0,2.0,
500,0.5,2.0,100,2.0,5.0,
500,0.5,2.0,100,5.0,0.5,
500,0.5,2.0,100,5.0,1.0,
500,0.5,2.0,100,5.0,2.0,
500,0.5,2.0,100,5.0,5.0,
500,0.5,2.0,150,0.5,0.5,
500,0.5,2.0,150,0.5,1.0,
500,0.5,2.0,150,0.5,2.0,
500,0.5,2.0,150,0.5,5.0,
500,0.5,2.0,150,1.0,0.5,
500,0.5,2.0,150,1.0,1.0,
500,0.5,2.0,150,1.0,2.0,
500,0.5,2.0,150,1.0,5.0,
500,0.5,2.0,150,2.0,0.5,
500,0.5,2.0,150,2.0,1.0,
500,0.5,2.0,150,2.0,2.0,
500,0.5,2.0,150,2.0,5.0,
500,0.5,2.0,150,5.0,0.5,
500,0.5,2.0,150,5.0,1.0,
500,0.5,2.0,150,5.0,2.0,
500,0.5,2.0,150,5.0,5.0,
500,1.0,0.1,50,0.5,0.5,
500,1.0,0.1,50,0.5,1.0,
500,1.0,0.1,50,0.5,2.0,
500,1.0,0.1,50,0.5,5.0,
500,1.0,0.1,50,1.0,0.5,
500,1.0,0.1,50,1.0,1.0,
500,1.0,0.1,50,1.0,2.0,
500,1.0,0.1,50,1.0,5.0,
500,1.0,0.1,50,2.0,0.5,
500,1.0,0.1,50,2.0,1.0,
500,1.0,0.1,50,2.0,2.0,
500,1.0,0.1,50,2.0,5.0,
500,1.0,0.1,50,5.0,0.5,
500,1.0,0.1,50,5.0,1.0,
500,1.0,0.1,50,5.0,2.0,
500,1.0,0.1,50,5.0,5.0,
500,1.0,0.1,100,0.5,0.5,
500,1.0,0.1,100,0.5,1.0,
500,1.0,0.1,100,0.5,2.0,
500,1.0,0.1,100,0.5,5.0,
500,1.0,0.1,100,1.0,0.5,
500,1.0,0.1,100,1.0,1.0,
500,1.0,0.1,100,1.0,2.0,
500,1.0,0.1,100,1.0,5.0,
500,1.0,0.1,100,2.0,0.5,
500,1.0,0.1,100,2.0,1.0,
500,1.0,0.1,100,2.0,2.0,
500,1.0,0.1,100,2.0,5.0,
500,1.0,0.1,100,5.0,0.5,
500,1.0,0.1,100,5.0,1.0,
500,1.0,0.1,100,5.0,2.0,
500,1.0,0.1,100,5.0,5.0,
500,1.0,0.1,150,0.5,0.5,
500,1.0,0.1,150,0.5,1.0,
500,1.0,0.1,150,0.5,2.0,
500,1.0,0.1,150,0.5,5.0,
500,1.0,0.1,150,1.0,0.5,
500,1.0,0.1,150,1.0,1.0,
500,1.0,0.1,150,1.0,2.0,
500,1.0,0.1,150,1.0,5.0,
500,1.0,0.1,150,2.0,0.5,
500,1.0,0.1,150,2.0,1.0,
500,1.0,0.1,150,2.0,2.0,
500,1.0,0.1,150,2.0,5.0,
500,1.0,0.1,150,5.0,0.5,
500,1.0,0.1,150,5.0,1.0,
500,1.0,0.1,150,5.0,2.0,
500,1.0,0.1,150,5.0,5.0,
500,1.0,0.5,50,0.5,0.5,
500,1.0,0.5,50,0.5,1.0,
500,1.0,0.5,50,0.5,2.0,
500,1.0,0.5,50,0.5,5.0,
500,1.0,0.5,50,1.0,0.5,
500,1.0,0.5,50,1.0,1.0,
500,1.0,0.5,50,1.0,2.0,
500,1.0,0.5,50,1.0,5.0,
500,1.0,0.5,50,2.0,0.5,
500,1.0,0.5,50,2.0,1.0,
500,1.0,0.5,50,2.0,2.0,
500,1.0,0.5,50,2.0,5.0,
500,1.0,0.5,50,5.0,0.5,
500,1.0,0.5,50,5.0,1.0,
500,1.0,0.5,50,5.0,2.0,
500,1.0,0.5,50,5.0,5.0,
500,1.0,0.5,100,0.5,0.5,
500,1.0,0.5,100,0.5,1.0,
500,1.0,0.5,100,0.5,2.0,
500,1.0,0.5,100,0.5,5.0,
500,1.0,0.5,100,1.0,0.5,
500,1.0,0.5,100,1.0,1.0,
500,1.0,0.5,100,1.0,2.0,
500,1.0,0.5,100,1.0,5.0,
500,1.0,0.5,100,2.0,0.5,
500,1.0,0.5,100,2.0,1.0,
500,1.0,0.5,100,2.0,2.0,
500,1.0,0.5,100,2.0,5.0,
500,1.0,0.5,100,5.0,0.5,
500,1.0,0.5,100,5.0,1.0,
500,1.0,0.5,100,5.0,2.0,
500,1.0,0.5,100,5.0,5.0,
500,1.0,0.5,150,0.5,0.5,
500,1.0,0.5,150,0.5,1.0,
500,1.0,0.5,150,0.5,2.0,
500,1.0,0.5,150,0.5,5.0,
500,1.0,0.5,150,1.0,0.5,
500,1.0,0.5,150,1.0,1.0,
500,1.0,0.5,150,1.0,2.0,
500,1.0,0.5,150,1.0,5.0,
500,1.0,0.5,150,2.0,0.5,
500,1.0,0.5,150,2.0,1.0,
500,1.0,0.5,150,2.0,2.0,
500,1.0,0.5,150,2.0,5.0,
500,1.0,0.5,150,5.0,0.5,
500,1.0,0.5,150,5.0,1.0,
500,1.0,0.5,150,5.0,2.0,
500,1.0,0.5,150,5.0,5.0,
500,1.0,1.0,50,0.5,0.5,
500,1.0,1.0,50,0.5,1.0,
500,1.0,1.0,50,0.5,2.0,
500,1.0,1.0,50,0.5,5.0,
500,1.0,1.0,50,1.0,0.5,
500,1.0,1.0,50,1.0,1.0,
500,1.0,1.0,50,1.0,2.0,
500,1.0,1.0,50,1.0,5.0,
500,1.0,1.0,50,2.0,0.5,
500,1.0,1.0,50,2.0,1.0,
500,1.0,1.0,50,2.0,2.0,
500,1.0,1.0,50,2.0,5.0,
500,1.0,1.0,50,5.0,0.5,
500,1.0,1.0,50,5.0,1.0,
500,1.0,1.0,50,5.0,2.0,
500,1.0,1.0,50,5.0,5.0,
500,1.0,1.0,100,0.5,0.5,
500,1.0,1.0,100,0.5,1.0,
500,1.0,1.0,100,0.5,2.0,
500,1.0,1.0,100,0.5,5.0,
500,1.0,1.0,100,1.0,0.5,
500,1.0,1.0,100,1.0,1.0,
500,1.0,1.0,100,1.0,2.0,
500,1.0,1.0,100,1.0,5.0,
500,1.0,1.0,100,2.0,0.5,
500,1.0,1.0,100,2.0,1.0,
500,1.0,1.0,100,2.0,2.0,
500,1.0,1.0,100,2.0,5.0,
500,1.0,1.0,100,5.0,0.5,
500,1.0,1.0,100,5.0,1.0,
500,1.0,1.0,100,5.0,2.0,
500,1.0,1.0,100,5.0,5.0,
500,1.0,1.0,150,0.5,0.5,
500,1.0,1.0,150,0.5,1.0,
500,1.0,1.0,150,0.5,2.0,
500,1.0,1.0,150,0.5,5.0,
500,1.0,1.0,150,1.0,0.5,
500,1.0,1.0,150,1.0,1.0,
500,1.0,1.0,150,1.0,2.0,
500,1.0,1.0,150,1.0,5.0,
500,1.0,1.0,150,2.0,0.5,
500,1.0,1.0,150,2.0,1.0,
500,1.0,1.0,150,2.0,2.0,
500,1.0,1.0,150,2.0,5.0,
500,1.0,1.0,150,5.0,0.5,
500,1.0,1.0,150,5.0,1.0,
500,1.0,1.0,150,5.0,2.0,
500,1.0,1.0,150,5.0,5.0,
500,1.0,2.0,50,0.5,0.5,
500,1.0,2.0,50,0.5,1.0,
500,1.0,2.0,50,0.5,2.0,
500,1.0,2.0,50,0.5,5.0,
500,1.0,2.0,50,1.0,0.5,
500,1.0,2.0,50,1.0,1.0,
500,1.0,2.0,50,1.0,2.0,
500,1.0,2.0,50,1.0,5.0,
500,1.0,2.0,50,2.0,0.5,
500,1.0,2.0,50,2.0,1.0,
500,1.0,2.0,50,2.0,2.0,
500,1.0,2.0,50,2.0,5.0,
500,1.0,2.0,50,5.0,0.5,
500,1.0,2.0,50,5.0,1.0,
500,1.0,2.0,50,5.0,2.0,
500,1.0,2.0,50,5.0,5.0,
500,1.0,2.0,100,0.5,0.5,
500,1.0,2.0,100,0.5,1.0,
500,1.0,2.0,100,0.5,2.0,
500,1.0,2.0,100,0.5,5.0,
500,1.0,2.0,100,1.0,0.5,
500,1.0,2.0,100,1.0,1.0,
500,1.0,2.0,100,1.0,2.0,
500,1.0,2.0,100,1.0,5.0,
500,1.0,2.0,100,2.0,0.5,
500,1.0,2.0,100,2.0,1.0,
500,1.0,2.0,100,2.0,2.0,
500,1.0,2.0,100,2.0,5.0,
500,1.0,2.0,100,5.0,0.5,
500,1.0,2.0,100,5.0,1.0,
500,1.0,2.0,100,5.0,2.0,
500,1.0,2.0,100,5.0,5.0,
500,1.0,2.0,150,0.5,0.5,
500,1.0,2.0,150,0.5,1.0,
500,1.0,2.0,150,0.5,2.0,
500,1.0,2.0,150,0.5,5.0,
500,1.0,2.0,150,1.0,0.5,
500,1.0,2.0,150,1.0,1.0,
500,1.0,2.0,150,1.0,2.0,
500,1.0,2.0,150,1.0,5.0,
500,1.0,2.0,150,2.0,0.5,
500,1.0,2.0,150,2.0,1.0,
500,1.0,2.0,150,2.0,2.0,
500,1.0,2.0,150,2.0,5.0,
500,1.0,2.0,150,5.0,0.5,
500,1.0,2.0,150,5.0,1.0,
500,1.0,2.0,150,5.0,2.0,
500,1.0,2.0,150,5.0,5.0,
500,2.0,0.1,50,0.5,0.5,
500,2.0,0.1,50,0.5,1.0,
500,2.0,0.1,50,0.5,2.0,
500,2.0,0.1,50,0.5,5.0,
500,2.0,0.1,50,1.0,0.5,
500,2.0,0.1,50,1.0,1.0,
500,2.0,0.1,50,1.0,2.0,
500,2.0,0.1,50,1.0,5.0,
500,2.0,0.1,50,2.0,0.5,
500,2.0,0.1,50,2.0,1.0,
500,2.0,0.1,50,2.0,2.0,
500,2.0,0.1,50,2.0,5.0,
500,2.0,0.1,50,5.0,0.5,
500,2.0,0.1,50,5.0,1.0,
500,2.0,0.1,50,5.0,2.0,
500,2.0,0.1,50,5.0,5.0,
500,2.0,0.1,100,0.5,0.5,
500,2.0,0.1,100,0.5,1.0,
500,2.0,0.1,100,0.5,2.0,
500,2.0,0.1,100,0.5,5.0,
500,2.0,0.1,100,1.0,0.5,
500,2.0,0.1,100,1.0,1.0,
500,2.0,0.1,100,1.0,2.0,
500,2.0,0.1,100,1.0,5.0,
500,2.0,0.1,100,2.0,0.5,
500,2.0,0.1,100,2.0,1.0,
500,2.0,0.1,100,2.0,2.0,
500,2.0,0.1,100,2.0,5.0,
500,2.0,0.1,100,5.0,0.5,
500,2.0,0.1,100,5.0,1.0,
500,2.0,0.1,100,5.0,2.0,
500,2.0,0.1,100,5.0,5.0,
500,2.0,0.1,150,0.5,0.5,
500,2.0,0.1,150,0.5,1.0,
500,2.0,0.1,150,0.5,2.0,
500,2.0,0.1,150,0.5,5.0,
500,2.0,0.1,150,1.0,0.5,
500,2.0,0.1,150,1.0,1.0,
500,2.0,0.1,150,1.0,2.0,
500,2.0,0.1,150,1.0,5.0,
500,2.0,0.1,150,2.0,0.5,
500,2.0,0.1,150,2.0,1.0,
500,2.0,0.1,150,2.0,2.0,
500,2.0,0.1,150,2.0,5.0,
500,2.0,0.1,150,5.0,0.5,
500,2.0,0.1,150,5.0,1.0,
500,2.0,0.1,150,5.0,2.0,
500,2.0,0.1,150,5.0,5.0,
500,2.0,0.5,50,0.5,0.5,
500,2.0,0.5,50,0.5,1.0,
500,2.0,0.5,50,0.5,2.0,
500,2.0,0.5,50,0.5,5.0,
500,2.0,0.5,50,1.0,0.5,
500,2.0,0.5,50,1.0,1.0,
500,2.0,0.5,50,1.0,2.0,
500,2.0,0.5,50,1.0,5.0,
500,2.0,0.5,50,2.0,0.5,
500,2.0,0.5,50,2.0,1.0,
500,2.0,0.5,50,2.0,2.0,
500,2.0,0.5,50,2.0,5.0,
500,2.0,0.5,50,5.0,0.5,
500,2.0,0.5,50,5.0,1.0,
500,2.0,0.5,50,5.0,2.0,
500,2.0,0.5,50,5.0,5.0,
500,2.0,0.5,100,0.5,0.5,
500,2.0,0.5,100,0.5,1.0,
500,2.0,0.5,100,0.5,2.0,
500,2.0,0.5,100,0.5,5.0,
500,2.0,0.5,100,1.0,0.5,
500,2.0,0.5,100,1.0,1.0,
500,2.0,0.5,100,1.0,2.0,
500,2.0,0.5,100,1.0,5.0,
500,2.0,0.5,100,2.0,0.5,
500,2.0,0.5,100,2.0,1.0,
500,2.0,0.5,100,2.0,2.0,
500,2.0,0.5,100,2.0,5.0,
500,2.0,0.5,100,5.0,0.5,
500,2.0,0.5,100,5.0,1.0,
500,2.0,0.5,100,5.0,2.0,
500,2.0,0.5,100,5.0,5.0,
500,2.0,0.5,150,0.5,0.5,
500,2.0,0.5,150,0.5,1.0,
